mode,label,broker,port,transport,tls,topic,seq,t_pub_ns,t_recv_ns,latency_s,qos,client_id,sent_known
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,56,102622463407900,102622545241700,0.0818338,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,57,102622514352500,102622619496600,0.1051441,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,58,102622565172400,102622696091500,0.1309191,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,59,102622615577400,102622696251400,0.080674,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,60,102622666353400,102622771359900,0.1050065,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,61,102622717344800,102622848218000,0.1308732,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,62,102622767950200,102622848436300,0.0804861,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,63,102622818584300,102622923444800,0.1048605,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,64,102622869394000,102622998963100,0.1295691,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,65,102622920243900,102622999239700,0.0789958,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,66,102622971072700,102623074314800,0.1032421,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,67,102623022220000,102623150574700,0.1283547,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,68,102623073014900,102623151462100,0.0784472,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,69,102623123874300,102623226014600,0.1021403,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,70,102623174496500,102623300249600,0.1257531,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,71,102623225518100,102623375637700,0.1501196,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,72,102623276109800,102623375791300,0.0996815,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,73,102623327488300,102623448860200,0.1213719,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,74,102623377996800,102623524913200,0.1469164,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,75,102623428988200,102623525239400,0.0962512,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,76,102623479646000,102623600977300,0.1213313,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,77,102623530270100,102623673816500,0.1435464,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,78,102623581280500,102623674358500,0.093078,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,79,102623631997600,102623750886800,0.1188892,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,80,102623682804000,102623823612900,0.1408089,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,81,102623733421800,102623824081400,0.0906596,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,82,102623784311800,102623899384200,0.1150724,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,83,102623834771000,102623975322500,0.1405515,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,84,102623885850900,102623975533600,0.0896827,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,85,102623936706000,102624048672100,0.1119661,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,86,102623987750400,102624124060000,0.1363096,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,87,102624038943000,102624124277900,0.0853349,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,88,102624089834000,102624200321200,0.1104872,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,89,102624140661900,102624273083300,0.1324214,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,90,102624191172700,102624273189600,0.0820169,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,91,102624241876900,102624347638000,0.1057611,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,92,102624293057100,102624420103800,0.1270467,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,93,102624343790100,102624420606500,0.0768164,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,94,102624394789200,102624493188500,0.0983993,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,95,102624445856200,102624566399400,0.1205432,0,latency-ws9001-3ccb2da2,True
