mode,label,broker,port,transport,tls,topic,seq,t_pub_ns,t_recv_ns,latency_s,qos,client_id,sent_known
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,111,101522915150000,101523608589500,0.6934395,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,112,101522965951500,101523700984500,0.735033,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,113,101523016419600,101523701035000,0.6846154,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,114,101523067102200,101523701065100,0.6339629,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,115,101523117909000,101523701091900,0.5831829,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,116,101523168801700,101523701117500,0.5323158,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,117,101523219519000,101523701143400,0.4816244,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,118,101523270193100,101523701326500,0.4311334,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,119,101523320982200,101523701376700,0.3803945,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,120,101523371924900,101523701408200,0.3294833,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,121,101523422783600,101523701437200,0.2786536,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,122,101523473381200,101523797859400,0.3244782,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,123,101523524075100,101523797900100,0.273825,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,124,101523574746500,101523802387300,0.2276408,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,125,101523625318200,101523802438200,0.17712,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,126,101523675961000,101523802465200,0.1265042,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,127,101523726737600,101523905066800,0.1783292,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,128,101523777380100,101523905252700,0.1278726,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,129,101523827831700,101524043970300,0.2161386,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,130,101523878570600,101524044016000,0.1654454,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,131,101523929333700,101524120708800,0.1913751,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,132,101523979809100,101524120758300,0.1409492,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,133,101524030184000,101524120783700,0.0905997,0,latency-wss443-3d6ed7b5,True
